Well_ID,Lat,Lon,Depth,Drink,Si,P,S,Ca,Fe,Ba,Na,Mg,K,Mn,As,Sr,F,Cl,SO4,Br
8861,24.59,90.86,45,Y,,,,,,,,,,,,,,,,
8869,24.03,91.15,90,Y,,,,,,,,,,,,,,,,
8885,24.37,90.87,200,Y,50635.03,0.07731,188.66,41628.29,0.65309,38.89,67.09456,20.82,1743.55,1.95,0.23,304.66,0.6896,22.3031,0.5829,0.1442
8887,24.57,91.09,55,Y,34181,0.0212,18089.07,57223.46,0.10606,234.44,44.85599,40.36,22363.17,0.26,0.37,213.07,0.2397,99.4572,47.5573,0.049
8890,24.77,90.06,45,N,,,,,,,,,,,,,,,,
8937,24.4,91.06,45,Y,,,,,,,,,,,,,,,,
8965,24.19,91.43,45,Y,39671.78,0.83596,2303.95,59683.83,1.30932,62.42,15.87443,17.39,4149.6,1.4,103.42,236.31,0.1843,32.0274,6.3088,0.0341
8988,23.33,90.38,45,Y,35025.77,0.03966,11359.53,47895.92,1.25937,135.28,42.32197,30.87,33013.49,0.29,0.66,165.47,0.1345,69.1154,29.2687,0.0458
8999,23.6,90.12,60,Y,,,,,,,,,,,,,,,,
9016,23.11,89.93,105,Y,,,,,,,,,,,,,,,,
9017,24.26,90.71,135,N,40398.54,1.30054,-29.56,58860.33,9.58168,111.52,20.26992,18.25,3328.11,0.83,192.99,235.74,0.2199,17.1293,0.138,0.0368
9036,23.34,91.3,30,Y,29781.22,0.37935,16946.13,43156.4,1.79694,112.73,25.2536,29.81,10770.8,2.62,56.13,181.78,0.1069,39.0791,48.6519,0.0169
9045,23.98,91.19,46,Y,25559.94,0.76627,318.7,41034.07,12.65439,109.73,28.28591,24.83,3774.4,1.13,40.08,136.21,0.1547,51.226,0.7878,0.0327
9083,22.83,90.16,35,Y,36286.39,0.0638,8966.14,30310.8,2.17574,79.83,32.61717,23.3,3747.3,1.48,8.77,116.9,0.0531,97.9992,48.1224,0.0422
9093,24.02,91.46,30,Y,,,,,,,,,,,,,,,,
9100,24.06,89.77,60,N,,,,,,,,,,,,,,,,
9130,22.85,89.79,90,N,34576.7,1.62249,131.26,47688.11,9.00301,88.4,12.72893,15.05,2800.21,0.87,115.05,193,0.1564,21.8248,0.3452,0.019
9141,24.2,90.95,40,Y,37784.24,0.14626,3834.2,30506.75,2.84494,58.47,11.63475,13.78,2781.45,2.41,44.02,139.41,0.0691,11.9826,9.9481,0.0156
9155,23.89,91.31,60,N,28926.84,0.15331,984.55,37769.65,2.16083,78.73,14.42902,16,3351.07,1.79,86.07,152.43,0.1629,15.8943,2.7792,0.0082
9163,23.51,90.92,47,Y,26424.56,0.08829,6212.73,22269.21,8.69919,89.21,16.83181,14.97,3424.88,0.51,19.46,85.75,0.1214,41.9085,18.5546,0.0201
9205,23.96,89.89,60,Y,31667.94,0.45249,4643.03,53034.03,3.67139,83.08,15.00418,21.9,3177.77,1.38,44.62,212.16,,,,
9235,24.4,89.88,45,N,,,,,,,,,,,,,,,,
9240,23.16,90.35,45,Y,32569.74,0.72474,2783.64,35657.69,15.09729,114.54,12.94695,19.26,3307.6,1.95,6.23,142.67,0.0821,20.6412,6.7691,0.0186
9241,24.19,90.18,140,Y,,,,,,,,,,,,,,,,
9248,23.27,91.23,85,Y,21671.47,0.11859,5180.32,38201.12,6.16851,141.1,30.21258,15.5,11442.86,1.13,19.37,152.77,0.1041,35.8111,15.023,0.0415
9255,23.49,90.39,105,N,25596.92,0.59214,14.12,82766.64,9.77162,170.98,21.34872,27.33,4298,0.66,187.14,397.88,0.1723,69.5283,0.135,0.0568
9274,22.89,91.09,45,Y,,,,,,,,,,,,,,,,
9281,23.94,89.88,60,Y,24295.41,0.05662,4858.96,29432.28,2.70967,71.17,17.99463,20.06,4355,2.47,21.93,125.27,0.0295,16.1935,12.5469,0.0203
9313,24.65,91.04,75,Y,39679.89,1.79618,-0.43,47937.9,10.71702,103.43,12.04734,17.52,3484.67,0.83,184.11,225.6,0.1737,11.6903,0.1314,0.0229
9339,24.57,91.56,45,Y,,,,,,,,,,,,,,,,
9362,23.66,90.43,60,Y,23315.98,1.09815,40.12,48835.65,7.18171,86.33,16.97853,13.27,3688.02,1.27,299.53,209.91,0.3201,29.7529,0.15,0.0331
9378,24.17,90.32,60,Y,27763,0.54857,2013.47,34949.79,3.93131,65.67,13.80791,9.86,4035.05,1.47,95.64,145.76,0.0762,14.2557,5.6341,0.0203
9386,24.54,89.94,45,Y,39111.85,2.32224,-26.31,34453.31,4.3606,73.3,10.57001,13.08,7179.06,0.84,143.58,172.36,0.2504,10.8163,0.173,0.0233
9398,23.19,89.67,75,N,,,,,,,,,,,,,,,,
9418,23.97,90.61,55,Y,29262.37,0.54815,2077.3,26168.47,5.76773,67.37,13.86345,15.69,3371.1,1.52,47.73,93.78,0.1062,14.864,5.7374,0.0087
9433,23.27,90.94,70,N,29048.1,0.70059,42.15,71272,4.599,93.66,14.08288,20.14,4100.63,1.4,184.95,279.43,0.1947,10.8679,0.1872,0.0285
9477,22.91,90.32,60,N,,,,,,,,,,,,,,,,
9477,24.26,90.83,30,Y,,,,,,,,,,,,,,,,
9477,23.45,91.47,45,Y,,,,,,,,,,,,,,,,
9481,23.17,90.73,45,Y,32844.97,0.1519,3358.68,24053.47,1.54132,45.82,13.60989,12.82,3152.78,1.64,73.89,115.24,0.1124,21.3962,9.5808,0.0188
9529,23.06,89.9,35,Y,,,,,,,,,,,,,,,,
9576,23.12,91.47,60,Y,,,,,,,,,,,,,,,,
9597,23.96,90.97,45,Y,25736.75,0.02927,3404.51,30654.75,0.53288,121.86,21.6125,20.8,3794.85,3.58,0.15,144.56,0.0571,32.1557,8.8816,0.0236
9617,23.39,91.01,105,Y,,,,,,,,,,,,,,,,
9634,23.12,91.3,85,N,,,,,,,,,,,,,,,,
9653,24.09,91.13,75,Y,21362.49,0.04069,1323.24,10460.76,0.53846,18.83,17.23049,3.77,3526.51,1.14,33.75,43.77,0.2426,9.9889,3.7039,0.0141
9664,23.26,90.39,45,Y,28628.95,0.3525,1034.05,21655.63,3.61573,74.04,13.57662,14.04,6789.65,1.82,41.4,62.33,0.1621,27.1381,2.6668,0.0464
9696,24.55,91.34,88,N,25638.59,0.62636,10528.69,66558.52,4.75818,105.89,33.0739,21.75,3999.45,1.26,305.72,342.12,0.2477,48.8676,30.7183,0.0335
9703,23.95,91.38,45,Y,34257.65,0.27887,20592.27,23702.33,14.76675,126.74,60.0119,14.98,7509.29,2.37,42.49,105.39,0.0676,83.5588,54.9885,0.032
9708,23.37,91.06,45,Y,34449.24,0.13621,3042.35,27407.47,0.49001,59.26,19.0713,21.69,8261.75,0.59,4.45,82.56,0.1631,19.0059,7.7467,
9735,23.11,90.77,45,Y,20164.21,0.17027,2432.66,20816.51,4.01436,56.35,11.5489,10.47,2535.47,0.4,4.4,72,0.1636,8.5662,7.1586,0.0181
9811,24.31,90.6,60,Y,26629.18,0.01908,3051.56,22141.77,0.27093,46.47,14.62759,13.36,3914.91,0.84,3.23,92.21,0.0518,7.7232,8.0195,0.0247
9853,22.99,91.28,50,Y,,,,,,,,,,,,,,,,
9857,22.81,91.29,60,N,,,,,,,,,,,,,,,,
9904,23.14,91.32,105,Y,48345.04,0.16813,655.61,14289.5,0.02231,21.52,31.85107,4.93,1184.74,0.03,0.76,127.07,0.2577,24.5444,1.9735,0.1053
9914,22.98,90.35,60,Y,,,,,,,,,,,,,,,,
9964,22.82,91.36,60,Y,,,,,,,,,,,,,,,,
9978,24.29,90.06,45,Y,,,,,,,,,,,,,,,,
10088,24.52,89.94,45,Y,,,,,,,,,,,,,,,,
10107,24.3,91.31,105,Y,,,,,,,,,,,,,,,,
10155,23.57,90.73,45,Y,,,,,,,,,,,,,,,,
10187,24.14,89.82,45,Y,,,,,,,,,,,,,,,,
10201,24.22,90,40,Y,32901.8,0.0983,2164.46,36361.25,0.54023,52.88,15.80461,16.25,3719.86,1.5,33.45,166.85,0.1407,13.3262,6.1189,0.0199
10239,23.28,91.46,32,Y,32213.9,0.58054,2154.36,38625.9,5.83749,74.24,24.43871,14.99,3417.26,2.86,92.35,194.11,0.1196,25.216,5.8694,0.0406
10251,24.1,91.13,120,Y,,,,,,,,,,,,,,,,
10322,22.78,91.42,60,Y,33980.91,0.22825,1221.08,31182.31,0.48159,36.16,9.43265,8.78,2277.45,0.54,64.66,118.83,0.1447,14.1104,3.3198,0.0163
10366,23.71,90.41,45,N,28208.23,1.1318,337.21,21885.2,4.02137,35.71,9.89581,10.24,2411.16,1.24,57.84,96.58,0.1324,11.4497,0.8954,0.0341
10371,23.65,89.8,45,Y,,,,,,,,,,,,,,,,
10373,23.36,91.59,45,Y,40076.94,0.12545,7239.09,48292.14,1.57196,80.44,23.87492,21.79,3450.9,2.45,62.4,169.98,0.1421,42.6771,17.9146,0.0234
10379,24.69,91.54,45,Y,,,,,,,,,,,,,,,,
10408,23.41,89.97,60,Y,,,,,,,,,,,,,,,,
10436,24.53,90.94,30,Y,45199.27,0.33083,12741.86,33612.29,0.22285,168.49,79.34597,36.31,44273.15,0.74,2.04,86.22,0.0984,108.7608,33.0297,0.0692
10467,24.61,91.15,120,Y,,,,,,,,,,,,,,,,
10471,23.99,91,45,Y,20169.16,0.09009,4841.11,26936.51,2.86841,43.31,16.14687,18.53,3563.1,1.63,14.16,113.28,0.066,31.6589,14.0818,0.0146
10489,23.41,90.87,45,N,22767.86,1.2247,1.51,55969.84,8.53281,108.43,12.74893,19.83,3748.32,0.94,257.41,251.67,0.2616,15.4141,0.1411,0.0258
10520,24.41,91.36,30,Y,,,,,,,,,,,,,,,,
10653,23.06,91.23,46,Y,30255.56,0.16904,3917.16,30007.06,1.53041,61.67,17.23064,15.44,3472.86,2.12,74.33,137.25,0.1378,29.6586,11.3151,0.0296
10695,23.52,90.1,25,Y,,,,,,,,,,,,,,,,
10723,24.34,91.4,45,Y,,,,,,,,,,,,,,,,
10724,23.05,89.97,45,N,39049.01,0.35047,15549.39,42709.55,7.03329,111.31,28.3132,22.14,3374.04,3.62,83.43,187.85,0.0741,42.7836,41.2942,0.0193
10727,23.97,91.25,45,Y,32860.82,1.09294,3319.23,52257.01,2.67407,78.05,9.838,14.54,2968.79,1.16,86.59,187.71,0.1172,24.6886,9.112,0.0266
10757,24.22,91.43,55,Y,34424.33,1.1857,169.75,45278.86,2.58905,54.84,17.94518,14.12,3151.23,1.17,164.87,191.54,0.2216,28.2241,0.4709,0.0286
10771,24.46,91.36,40,Y,,,,,,,,,,,,,,,,
10794,22.95,91.11,40,Y,31637.6,0.10166,6413.18,21791.61,2.77735,47.8,12.40743,16.39,2600.36,1.05,30.21,63.08,0.1115,23.4611,18.7277,0.0333
10798,24.44,91.49,90,Y,27088.51,0.56477,1251.76,22376.97,11.14798,72.15,12.12217,10.62,2634.25,0.99,10.69,86.01,0.0836,9.4639,3.3444,0.0149
10837,24.51,90.69,115,Y,,,,,,,,,,,,,,,,
10840,24.67,90.31,55,Y,31750.3,0.2027,8232.58,48208.86,15.68836,191.98,41.50802,22.73,14977.94,3.95,156.97,283.7,0.1181,76.79,24.2759,0.0376
10882,23.22,90.01,45,N,35375.32,0.76252,986.78,73584.25,4.26849,82.74,9.87122,22.93,5055.27,1.8,114.4,270.97,0.1608,21.6403,2.5051,0.0164
10908,24.72,89.82,85,Y,42002.1,0.06258,274.6,47521.02,0.31652,102.5,56.65002,27.25,2637.09,0.36,0.15,376.59,0.4015,49.1618,0.5253,0.0508
10913,24.68,91.02,45,Y,35746.08,0.44297,1613.16,63611.18,1.21588,64.64,11.44108,20.16,3236.05,1.55,74.68,221.49,0.1667,28.6918,4.2582,0.022
11003,23.73,90.83,55,Y,28638.63,1.33369,33.04,49555.06,8.78409,136.14,12.83101,14.59,3937.28,1.01,248.26,214.91,0.2308,14.6235,0.1341,0.0163
11025,24.19,89.91,50,Y,34710.34,0.83882,36.9,92146.28,2.70048,111.37,22.88525,28.43,4589.45,1.17,149,366.64,0.2099,55.4561,0.2503,0.0406
11074,22.91,91.56,45,N,,,,,,,,,,,,,,,,
11094,23.61,91.21,45,N,,,,,,,,,,,,,,,,
11102,22.88,90.51,45,Y,,,,,,,,,,,,,,,,
11114,24.24,90.57,25,Y,,,,,,,,,,,,,,,,
11194,23.65,91,95,Y,,,,,,,,,,,,,,,,
11197,23.32,89.61,40,Y,27710.24,0.36666,4386.41,45813.27,1.63252,64.24,13.46817,12.51,2981.15,0.65,44.69,168.25,0.1311,17.4342,12.5975,0.0152
11289,23.63,90.44,75,N,,,,,,,,,,,,,,,,
11296,24.16,91.54,45,Y,,,,,,,,,,,,,,,,
11350,24.33,91.47,47,Y,34544.07,0.10865,3907.51,31361.18,4.48503,94.34,17.81905,19.23,5426.3,0.97,30.64,122.71,0.0678,57.0175,11.8518,0.0255
11390,24.32,90.26,40,Y,36656.74,0.09179,8314.27,61320.18,0.51148,94.81,19.94917,27.12,3718.6,2.94,24.97,202.89,0.1008,53.987,23.6832,0.0747
11415,24.13,90.29,45,Y,25611.2,0.04273,9410.64,15194.39,0.30061,49.56,26.21305,9.38,3108.93,0.32,0.49,57.13,0.0744,21.5591,25.0938,0.0136
11423,24.67,91.37,45,Y,31338.28,0.09988,2203.91,32846.5,0.53366,46.58,12.18374,14,3432.43,1.48,52.05,148.53,0.1035,12.8335,6.3116,0.0071
11423,24.62,90.96,225,Y,42249.3,0.14205,458.23,19939.32,0.00282,41.87,46.0273,8.34,1442.43,0.07,0.39,165.06,,,,
11424,24.18,91.06,45,N,,,,,,,,,,,,,,,,
11585,24.09,90.12,85,N,30427.26,1.33891,28.02,49752.97,9.991,109.27,14.41265,16.24,3435.04,0.53,165.76,225.24,0.2028,17.6359,0.1544,0.0173
11634,24.51,91.42,55,N,,,,,,,,,,,,,,,,
11644,23.01,89.82,120,Y,45199.04,0.19151,593.83,12895.64,0.05879,18.91,38.64052,4.22,1185.19,0,0.18,119.91,0.3031,20.1713,1.6204,0.1072
11784,24.27,89.64,45,Y,26235.24,0.417,4949.48,33818.25,1.57563,60.44,22.41454,23.6,3204.43,2.65,93.65,142.68,0.0706,29.0238,14.4862,0.0118
11796,24.44,91.47,80,Y,28431.37,1.19912,106.89,44274.68,12.85203,108.48,16.84887,20.02,4188.62,1.43,101.43,211.51,0.1237,44.4454,0.223,0.025
11824,24.05,89.91,45,N,,,,,,,,,,,,,,,,
11825,24.25,90.77,125,N,,,,,,,,,,,,,,,,
11923,23.4,90.33,55,Y,35878.13,0.58115,1129.84,58336.77,1.19278,60.9,13.68125,18.36,3388.88,1.68,87.9,222.33,0.1749,27.3158,2.9318,0.0151
12022,24.56,90.61,70,Y,,,,,,,,,,,,,,,,
12043,23.8,90.67,47,Y,19142.28,0.0197,5103.23,16388.14,3.62523,72.59,35.10729,11.1,3459.38,0.5,1.17,69.85,0.1743,42.9746,14.7733,0.0199
12071,24.26,90.93,45,Y,33048.42,0.3901,820.46,43741.67,0.35166,33.05,17.20038,15.27,4362.13,0.92,85.26,176.83,0.2216,21.2045,2.1131,0.0291
12085,23.3,90.85,45,N,28339.55,1.41973,815.62,19572.39,3.45956,42.2,10.01108,6.82,2259.64,0.51,55.75,94.8,0.1637,15.5585,2.0479,0.0187
12101,23.84,90.76,45,Y,31951.18,0.11174,45035.46,108431.01,3.47797,274.79,99.73196,68.01,13377.26,3.93,26.96,439.84,0.0852,192.6102,125.317,0.0598
12103,23.22,90.08,120,Y,,,,,,,,,,,,,,,,
12105,23.54,90.17,75,N,,,,,,,,,,,,,,,,
12110,23.14,90.8,45,N,,,,,,,,,,,,,,,,
12116,23.15,89.88,30,Y,,,,,,,,,,,,,,,,
12130,24.35,91.64,30,Y,,,,,,,,,,,,,,,,
12133,23.38,90.66,80,Y,,,,,,,,,,,,,,,,
12249,22.81,90.41,130,Y,44067.09,0.08826,780.43,24009.47,0.01063,24.5,58.63951,13.89,1616.86,0,0.12,188.27,0.4,44.9569,2.1947,0.1329
12275,23.71,90.37,42,Y,25269.88,0.66572,74.32,30535.93,28.49234,122.31,24.83728,14.28,7081.29,1.25,31.69,117.91,0.1934,39.3179,0.2404,0.0379
12356,22.78,90.84,40,Y,31960.95,0.73078,1448.76,30424.96,4.78879,37.03,9.78691,10.94,4097.68,0.5,9.15,114.42,0.1326,8.4817,3.8923,0.0231
12363,24.08,91.52,40,Y,27751.6,0.09024,3329.08,16408.06,3.30719,52.23,9.16163,9.65,2679.17,1.03,26.98,76.67,0.0965,21.5095,9.8701,0.0134
12440,24.68,90.87,45,Y,24281.24,0.8379,1018.98,32088.39,15.55436,95.47,20.37708,17.59,3237.5,0.49,21.74,98.34,0.1403,39.348,2.7519,0.0263
12461,24.46,90.39,60,Y,32686.31,1.65754,21.57,56817.09,11.49545,163.4,22.35604,24.41,4026.69,0.17,117.82,253.12,0.2325,46.3899,0.1311,0.0773
12516,24.71,90.41,160,Y,32379.64,0.19738,3669.43,39790.24,0.3412,77.77,26.29928,13.33,1850.53,0.34,0.13,331.9,0.3976,57.0935,10.4236,0.0391
12654,24.36,91.27,60,Y,25561.12,0.09057,13771.37,57630.63,1.49835,73.23,19.72336,33.74,3958.51,1.2,17.39,215.75,,,,
72641,24.38,90.9,45,N,31319.48,1.16255,38.3,60905.16,22.41756,176.02,14.11491,21.7,3372.45,1.56,112.37,251.66,0.2567,35.4774,0.1471,0.0363
76175,23.9,90.65,60,N,30605.53,1.55612,4168.52,66756.16,12.7931,178.87,33.18036,25.1,4102.56,1.64,248.93,298.24,0.2361,64.4598,11.8111,0.0413
141499,23.6,91.34,50,N,,,,,,,,,,,,,,,,
